Model Pair,Grid ID,Config ID,Run ID,System Prompt,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Format Errors,Non-Cooperative Baseline Player 0,Non-Cooperative Baseline Player 1,Total Score,Score Player 0,Score Player 1,Gini,Max Possible Score,Reached Goal Player 0,Reached Goal Player 1,Total Trades Proposed,Total Trades Accepted,Total Trades Rejected,Total P4P Arrangements Proposed,Total P4P Arrangements Accepted,Total P4P Arrangements Rejected,Total P4P Promises Kept,Total P4P Promises Broken,amount_received_by_0_from_trades,amount_received_by_1_from_trades,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_0,num_tiles_promised_to_receive_from_contract_1,moves_made_under_strict_contract_0,moves_made_under_strict_contract_1,points_for_completion_promised_to_0,points_for_completion_promised_to_1,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
SONNET_4-SONNET_4,107,ctx1_fog00_p4pfalse_contract_none,20251217_161555_937115_4849e4fb,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,8,0,70,0,70,70,0,0.5,140,True,False,7,0,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
SONNET_4-SONNET_4,107,ctx1_fog00_p4pfalse_contract_strict,20251217_161555_937255_d0fe87dc,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,4,2.0,1,1,0,1,0,0,1,3,0,3,1
SONNET_4-SONNET_4,108,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20251217_161555_939086_fba3c0e6,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,8,0,70,0,70,66,4,0.44285714285714284,140,True,False,7,0,2,0,0,0,0,0,0,0,1,4,,0,0,0,0,16,4,1,3,0,3,1
SONNET_4-SONNET_4,108,ctx1_fog00_p4pfalse_contract_none,20251217_161555_937857_069ecbe6,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,8,0,70,0,140,75,65,0.03571428571428581,140,True,True,6,1,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
SONNET_4-SONNET_4,108,ctx1_fog00_p4pfalse_contract_strict,20251217_161555_938034_8de3ca09,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,9,0,70,0,140,80,60,0.0714285714285714,140,True,True,4,1,2,0,0,0,0,0,3,1,1,3,2.0,1,1,0,0,0,0,1,3,0,3,1
SONNET_4-SONNET_4,109,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20251217_161555_941932_6ec7e1a7,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,13,0,70,0,110,83,27,0.25454545454545463,140,True,True,4,1,0,0,0,0,0,0,2,1,1,5,,0,0,0,0,12,4,1,3,0,3,1
SONNET_4-SONNET_4,109,ctx1_fog00_p4pfalse_contract_none,20251217_161555_939567_c5927cd5,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,14,0,70,0,110,75,35,0.18181818181818188,140,True,True,8,1,3,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
SONNET_4-SONNET_4,109,ctx1_fog00_p4pfalse_contract_strict,20251217_161555_940996_16e71987,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,18,0,70,0,75,75,0,0.5,140,True,False,17,1,13,0,0,0,0,0,2,1,0,5,0.0,0,0,0,0,0,0,1,3,0,3,1
SONNET_4-SONNET_4,110,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20251217_162043_818944_d2ec1fbe,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,8,0,70,0,70,64,6,0.41428571428571437,140,True,False,8,0,4,0,0,0,0,0,0,0,1,4,,0,0,0,0,6,6,1,3,0,3,1
SONNET_4-SONNET_4,110,ctx1_fog00_p4pfalse_contract_none,20251217_161555_942478_77d9fa47,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,8,0,70,0,70,70,0,0.5,140,True,False,7,0,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
SONNET_4-SONNET_4,110,ctx1_fog00_p4pfalse_contract_strict,20251217_161555_942857_bf20c525,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,12,0,70,0,140,90,50,0.1428571428571428,140,True,True,7,1,2,0,0,0,0,0,5,1,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
SONNET_4-SONNET_4,111,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20251217_162106_526814_dc070004,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,15,0,70,0,120,75,45,0.125,140,True,True,11,1,5,0,0,0,0,0,2,1,1,3,,0,0,0,0,8,8,1,3,0,3,1
SONNET_4-SONNET_4,111,ctx1_fog00_p4pfalse_contract_none,20251217_162101_928877_72948773,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,8,0,70,0,70,70,0,0.5,140,True,False,8,0,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
SONNET_4-SONNET_4,111,ctx1_fog00_p4pfalse_contract_strict,20251217_162106_478848_527f3470,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,11,0,70,0,120,70,50,0.08333333333333326,140,True,True,5,1,1,0,0,0,0,0,2,1,1,3,1.0,0,1,0,1,0,0,1,3,0,3,1
SONNET_4-SONNET_4,112,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20251217_162112_603099_f3b4c170,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,5,0,70,0,0,0,0,0.0,140,False,False,5,0,1,0,0,0,0,0,0,0,1,4,,0,0,0,0,11,4,1,3,0,3,1
SONNET_4-SONNET_4,112,ctx1_fog00_p4pfalse_contract_none,20251217_162108_378328_add74fef,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,8,0,70,0,70,70,0,0.5,140,True,False,6,0,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
SONNET_4-SONNET_4,112,ctx1_fog00_p4pfalse_contract_strict,20251217_162108_783865_cbb90d3f,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,9,0,70,0,0,0,0,0.0,140,False,False,14,0,2,0,0,0,0,0,0,0,1,5,4.0,1,3,0,3,0,0,1,3,0,3,1
SONNET_4-SONNET_4,113,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20251217_162301_468535_8e41a56f,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,8,0,70,0,70,67,3,0.4571428571428571,140,True,False,8,0,2,0,0,0,0,0,0,0,1,5,,0,0,0,0,7,3,1,3,0,3,1
SONNET_4-SONNET_4,113,ctx1_fog00_p4pfalse_contract_none,20251217_162122_023087_3e650f31,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,6,0,70,0,0,0,0,0.0,140,False,False,5,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
SONNET_4-SONNET_4,113,ctx1_fog00_p4pfalse_contract_strict,20251217_162301_151597_aa69f8b2,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,70,0,140,80,60,0.0714285714285714,140,True,True,1,0,0,0,0,0,0,0,0,0,1,3,5.0,4,1,3,1,0,0,1,3,0,3,1
SONNET_4-SONNET_4,114,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20251217_162308_685888_95427f80,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,12,0,70,0,140,81,59,0.07857142857142851,140,True,True,6,1,0,0,0,0,0,0,3,1,1,4,,0,0,0,0,6,5,1,3,0,3,1
SONNET_4-SONNET_4,114,ctx1_fog00_p4pfalse_contract_none,20251217_162305_838420_e60fb651,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,15,0,70,0,120,95,25,0.29166666666666674,140,True,True,10,2,5,0,0,0,0,0,7,2,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
SONNET_4-SONNET_4,114,ctx1_fog00_p4pfalse_contract_strict,20251217_162307_708814_3c0b5588,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,7,0,70,0,140,75,65,0.03571428571428581,140,True,True,1,0,0,0,0,0,0,0,0,0,1,4,8.0,5,3,3,2,0,0,1,3,0,3,1
SONNET_4-SONNET_4,115,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20251217_162314_998979_dad0b5e5,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'R', 'R', 'R'], ['R', 'B', 'B', 'R'], ['R', 'B', 'B', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,12,0,70,0,140,79,61,0.06428571428571428,140,True,True,7,1,1,0,0,0,0,0,2,1,1,4,,0,0,0,0,7,3,1,3,0,3,1
SONNET_4-SONNET_4,115,ctx1_fog00_p4pfalse_contract_none,20251217_162309_871574_946c2dec,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'R', 'R', 'R'], ['R', 'B', 'B', 'R'], ['R', 'B', 'B', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,9,0,70,0,70,70,0,0.5,140,True,False,9,0,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
SONNET_4-SONNET_4,115,ctx1_fog00_p4pfalse_contract_strict,20251217_162311_712678_54991e9e,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'R', 'R', 'R'], ['R', 'B', 'B', 'R'], ['R', 'B', 'B', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,4,6.0,3,3,0,1,0,0,1,3,0,3,1
SONNET_4-SONNET_4,116,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20251217_162511_619730_3724d28f,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,8,0,70,0,70,65,5,0.4285714285714286,140,True,False,7,0,2,0,0,0,0,0,0,0,1,5,,0,0,0,0,10,5,1,3,0,3,1
SONNET_4-SONNET_4,116,ctx1_fog00_p4pfalse_contract_none,20251217_162427_760085_d9618333,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,12,0,70,0,110,75,35,0.18181818181818188,140,True,True,8,1,4,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
SONNET_4-SONNET_4,116,ctx1_fog00_p4pfalse_contract_strict,20251217_162436_789446_82208fe1,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,70,0,140,70,70,0.0,140,True,True,1,0,1,0,0,0,0,0,0,0,1,5,3.0,2,1,1,1,0,0,1,3,0,3,1
SONNET_4-SONNET_4,117,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20251217_162642_461047_a361d1f2,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,8,0,70,0,70,66,4,0.44285714285714284,140,True,False,7,0,3,0,0,0,0,0,0,0,1,4,,0,0,0,0,7,4,1,3,0,3,1
SONNET_4-SONNET_4,117,ctx1_fog00_p4pfalse_contract_none,20251217_162552_467821_54372a08,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,8,0,70,0,70,70,0,0.5,140,True,False,7,0,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
SONNET_4-SONNET_4,117,ctx1_fog00_p4pfalse_contract_strict,20251217_162617_679756_9cc48e06,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,7,0,70,0,140,65,75,0.03571428571428581,140,True,True,1,0,0,0,0,0,0,0,0,0,1,2,2.0,1,1,0,1,0,0,1,3,0,3,1
SONNET_4-SONNET_4,118,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20251217_162815_225853_54834c50,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,10,0,70,0,130,82,48,0.13076923076923075,140,True,True,6,1,1,0,0,0,0,0,3,1,1,5,,0,0,0,0,8,6,1,3,0,3,1
SONNET_4-SONNET_4,118,ctx1_fog00_p4pfalse_contract_none,20251217_162655_444273_39de0593,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,15,0,70,0,110,75,35,0.18181818181818188,140,True,True,11,1,9,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
SONNET_4-SONNET_4,118,ctx1_fog00_p4pfalse_contract_strict,20251217_162811_507214_b52902ba,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,7,0,70,0,140,65,75,0.03571428571428581,140,True,True,1,0,0,0,0,0,0,0,0,0,1,2,2.0,1,1,0,1,0,0,1,3,0,3,1
SONNET_4-SONNET_4,119,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20251217_163025_627228_ad428d5d,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,11,0,70,0,140,79,61,0.06428571428571428,140,True,True,5,1,0,0,0,0,0,0,2,1,1,4,,0,0,0,0,10,6,1,3,0,3,1
SONNET_4-SONNET_4,119,ctx1_fog00_p4pfalse_contract_none,20251217_162821_159309_2a6977c0,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,18,0,70,0,120,80,40,0.16666666666666674,140,True,True,12,2,6,0,0,0,0,0,4,2,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
SONNET_4-SONNET_4,119,ctx1_fog00_p4pfalse_contract_strict,20251217_162930_613607_7dc72a26,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,5,1.0,0,1,0,1,0,0,1,3,0,3,1
SONNET_4-SONNET_4,120,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20251217_163057_087135_22e5c156,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,8,0,70,0,140,94,46,0.17142857142857149,140,True,True,7,1,0,0,0,0,0,0,5,1,1,4,,0,0,0,0,12,8,1,3,0,3,1
SONNET_4-SONNET_4,120,ctx1_fog00_p4pfalse_contract_none,20251217_163028_238689_59e9e2e3,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,6,0,70,0,140,75,65,0.03571428571428581,140,True,True,4,1,1,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,1,3,0,3,1
SONNET_4-SONNET_4,120,ctx1_fog00_p4pfalse_contract_strict,20251217_163047_517171_89b7a395,SONNET_4-SONNET_4,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,8,0,70,0,70,70,0,0.5,140,True,False,8,0,5,0,0,0,0,0,0,0,1,4,2.0,1,1,0,0,0,0,1,3,0,3,1
