Model Pair,Grid ID,Config ID,Run ID,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Non-Cooperative Baseline Player 0,Non-Cooperative Baseline Player 1,Total Score,Score Player 0,Score Player 1,Gini,Max Possible Score,Reached Goal Player 0,Reached Goal Player 1,Total Trades Proposed,Total Trades Accepted,Total Trades Rejected,Total P4P Promises Kept,Total P4P Promises Broken,amount_received_by_0_from_trades,amount_received_by_1_from_trades,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_0,num_tiles_promised_to_receive_from_contract_1,points_for_completion_promised_to_0,points_for_completion_promised_to_1,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
Llama_405B-Llama_405B,2,ctx1_fog00_p4pfalse_contract_strict,20250921_214140,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,7.0,3,4,0,0,0,3,0,3,0
Llama_405B-Llama_405B,2,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250921_214645,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,2,ctx1_fog00_p4ptrue_contract_none,20250921_213708,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,3,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250921_215547,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,16,65,65,65,0,65,0.5,130,False,True,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,3,ctx1_fog00_p4pfalse_contract_none,20250921_215050,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,3,ctx1_fog00_p4pfalse_contract_strict,20250921_215147,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,8,65,65,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,3,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250921_220324,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,8,65,65,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,3,ctx1_fog00_p4ptrue_contract_none,20250921_214905,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,7,65,65,130,65,65,0.0,130,True,True,1,1,0,0,1,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,4,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250921_221749,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,9,9,0,3,0,3,0
Llama_405B-Llama_405B,4,ctx1_fog00_p4pfalse_contract_none,20250921_221526,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,4,ctx1_fog00_p4pfalse_contract_strict,20250921_221616,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,6.0,2,4,0,0,0,3,0,3,0
Llama_405B-Llama_405B,4,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250921_222011,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,14,65,65,70,0,70,0.5,130,False,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,4,ctx1_fog00_p4ptrue_contract_none,20250921_220727,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,8,65,65,65,0,65,0.5,130,False,True,2,0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,5,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250921_223211,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,21,65,65,65,56,9,0.3615384615384616,130,True,False,4,0,4,0,0,0,0,1,3,,0,0,10,9,0,3,0,3,0
Llama_405B-Llama_405B,5,ctx1_fog00_p4pfalse_contract_none,20250921_222741,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,5,ctx1_fog00_p4pfalse_contract_strict,20250921_222919,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,7,65,65,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,5,6.0,5,1,0,0,0,3,0,3,0
Llama_405B-Llama_405B,5,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250921_224235,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,9,65,65,70,70,0,0.5,130,True,False,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,5,ctx1_fog00_p4ptrue_contract_none,20250921_222557,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,6,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250921_225354,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,6,ctx1_fog00_p4pfalse_contract_none,20250921_225020,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,7,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,6,ctx1_fog00_p4pfalse_contract_strict,20250921_225158,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,5.0,2,3,0,0,0,3,0,3,0
Llama_405B-Llama_405B,6,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250921_225713,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,8,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,6,ctx1_fog00_p4ptrue_contract_none,20250921_224743,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,7,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,7,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250921_231222,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,17,65,65,65,9,56,0.3615384615384616,130,False,True,3,0,3,0,0,0,0,1,3,,0,0,9,11,0,3,0,3,0
Llama_405B-Llama_405B,7,ctx1_fog00_p4pfalse_contract_none,20250921_230943,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,7,ctx1_fog00_p4pfalse_contract_strict,20250921_231056,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,5.0,3,2,0,0,0,3,0,3,0
Llama_405B-Llama_405B,7,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250921_232235,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,9,65,65,60,60,0,0.5,130,True,False,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,7,ctx1_fog00_p4ptrue_contract_none,20250921_230646,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,7,65,65,130,65,65,0.0,130,True,True,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,8,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250921_233605,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,0,0,0,0.0,130,False,False,2,0,2,0,0,0,0,1,4,,0,0,4,4,0,3,0,3,0
Llama_405B-Llama_405B,8,ctx1_fog00_p4pfalse_contract_none,20250921_233101,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,13,65,65,65,0,65,0.5,130,False,True,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,8,ctx1_fog00_p4pfalse_contract_strict,20250921_233459,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,3,4.0,2,2,0,0,0,3,0,3,0
Llama_405B-Llama_405B,8,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250921_233915,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,7,65,65,130,75,55,0.07692307692307687,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,8,ctx1_fog00_p4ptrue_contract_none,20250921_232653,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,8,65,65,130,65,65,0.0,130,True,True,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,9,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250921_234635,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,8,65,65,65,58,7,0.39230769230769225,130,True,False,2,0,2,0,0,0,0,1,4,,0,0,8,7,0,3,0,3,0
Llama_405B-Llama_405B,9,ctx1_fog00_p4pfalse_contract_none,20250921_234426,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,9,ctx1_fog00_p4pfalse_contract_strict,20250921_234516,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,8.0,6,2,0,0,0,3,0,3,0
Llama_405B-Llama_405B,9,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250921_235011,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,9,ctx1_fog00_p4ptrue_contract_none,20250921_234204,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,10,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250922_001042,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,8,65,65,65,56,9,0.3615384615384616,130,True,False,2,0,2,0,0,0,0,1,3,,0,0,10,9,0,3,0,3,0
Llama_405B-Llama_405B,10,ctx1_fog00_p4pfalse_contract_none,20250922_000610,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,8,65,65,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,10,ctx1_fog00_p4pfalse_contract_strict,20250922_000810,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,6.0,1,5,0,0,0,3,0,3,0
Llama_405B-Llama_405B,10,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250922_001441,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,5,65,65,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,10,ctx1_fog00_p4ptrue_contract_none,20250921_235248,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,17,65,65,80,20,60,0.25,130,True,True,1,1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,11,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250922_002528,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,8,65,65,65,11,54,0.3307692307692307,130,False,True,0,0,0,0,0,0,0,1,3,,0,0,11,10,0,3,0,3,0
Llama_405B-Llama_405B,11,ctx1_fog00_p4pfalse_contract_none,20250922_002250,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,11,ctx1_fog00_p4pfalse_contract_strict,20250922_002348,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,6.0,3,3,0,0,0,3,0,3,0
Llama_405B-Llama_405B,11,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250922_003001,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,11,ctx1_fog00_p4ptrue_contract_none,20250922_001732,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,8,65,65,70,70,0,0.5,130,True,False,1,1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
