Grid ID,Config ID,Run ID,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Non-Cooperative Baseline Player 0,Non-Cooperative Baseline Player 1,Total Score,Score Player 0,Score Player 1,Gini,Max Possible Score,Reached Goal Player 0,Reached Goal Player 1,Total Trades Proposed,Total Trades Accepted,Total Trades Rejected,Total P4P Promises Kept,Total P4P Promises Broken,amount_received_by_0_from_trades,amount_received_by_1_from_trades,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_0,num_tiles_promised_to_receive_from_contract_1,points_for_completion_promised_to_0,points_for_completion_promised_to_1,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
1,ctx1_fog00_p4pfalse_contract_strict,20250918_092751,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,5.0,1,4,0,0,0,3,0,3,0
1,ctx1_fog00_p4pfalse_contract_strict,20250918_113942,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,1.0,1,0,0,0,0,3,0,3,0
1,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250918_092953,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,3,0,3,0
1,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250918_114115,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,80,50,0.11538461538461542,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,3,0,3,0
1,ctx1_fog00_p4ptrue_contract_none,20250918_092712,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
1,ctx1_fog00_p4ptrue_contract_none,20250918_113858,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
2,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250918_093322,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,10,10,0,3,0,3,0
2,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250918_114425,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,6,6,0,3,0,3,0
2,ctx1_fog00_p4pfalse_contract_none,20250918_093145,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
2,ctx1_fog00_p4pfalse_contract_none,20250918_114251,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
2,ctx1_fog00_p4pfalse_contract_strict,20250918_093201,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,50,80,0.11538461538461542,130,True,True,0,0,0,0,0,0,0,1,2,6.0,3,3,0,0,0,3,0,3,0
2,ctx1_fog00_p4pfalse_contract_strict,20250918_114310,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,50,80,0.11538461538461542,130,True,True,0,0,0,0,0,0,0,1,2,5.0,0,5,0,0,0,3,0,3,0
2,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250918_093354,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,8,65,65,70,70,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
2,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250918_114500,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
2,ctx1_fog00_p4ptrue_contract_none,20250918_093127,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
2,ctx1_fog00_p4ptrue_contract_none,20250918_114232,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
3,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250918_114917,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,51,79,0.10769230769230775,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,0,14,0,3,0,3,0
3,ctx1_fog00_p4pfalse_contract_none,20250918_093534,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
3,ctx1_fog00_p4pfalse_contract_none,20250918_114721,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
3,ctx1_fog00_p4pfalse_contract_strict,20250918_114740,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,80,50,0.11538461538461542,130,True,True,0,0,0,0,0,0,0,1,2,10.0,5,5,0,0,0,3,0,3,0
3,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250918_115001,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,3,0,3,0
3,ctx1_fog00_p4ptrue_contract_none,20250918_093514,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
3,ctx1_fog00_p4ptrue_contract_none,20250918_114653,True,"[False, False]","[['G', 'B', 'R', 'R'], ['R', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
4,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250918_115243,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,8,8,0,3,0,3,0
4,ctx1_fog00_p4pfalse_contract_none,20250918_115113,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
4,ctx1_fog00_p4pfalse_contract_strict,20250918_115136,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,75,55,0.07692307692307687,130,True,True,0,0,0,0,0,0,0,1,2,10.0,5,5,0,0,0,3,0,3,0
4,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250918_115334,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
4,ctx1_fog00_p4ptrue_contract_none,20250918_115054,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
5,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250918_115714,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,10,10,0,3,0,3,0
5,ctx1_fog00_p4pfalse_contract_none,20250918_115518,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
5,ctx1_fog00_p4pfalse_contract_strict,20250918_115541,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,40,90,0.1923076923076923,130,True,True,0,0,0,0,0,0,0,1,2,11.0,5,5,0,0,0,3,0,3,0
5,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250918_115749,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
5,ctx1_fog00_p4ptrue_contract_none,20250918_115500,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
6,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250918_120108,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,77,53,0.0923076923076922,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,12,0,0,3,0,3,0
6,ctx1_fog00_p4pfalse_contract_none,20250918_115924,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
6,ctx1_fog00_p4pfalse_contract_strict,20250918_115940,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,3,2.0,1,1,0,0,0,3,0,3,0
6,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250918_120156,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
6,ctx1_fog00_p4ptrue_contract_none,20250918_115902,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
7,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250918_120619,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,10,10,0,3,0,3,0
7,ctx1_fog00_p4pfalse_contract_none,20250918_120337,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
7,ctx1_fog00_p4pfalse_contract_strict,20250918_120358,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,90,40,0.1923076923076923,130,True,True,0,0,0,0,0,0,0,1,2,10.0,5,5,0,0,0,3,0,3,0
7,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250918_120700,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,7,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
7,ctx1_fog00_p4ptrue_contract_none,20250918_120319,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
8,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250918_121000,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,75,55,0.07692307692307687,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,10,0,0,3,0,3,0
8,ctx1_fog00_p4pfalse_contract_none,20250918_120823,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
8,ctx1_fog00_p4pfalse_contract_strict,20250918_120840,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,0,3,0,3,0
