Model Pair,Grid ID,Config ID,Run ID,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Non-Cooperative Baseline Player 0,Non-Cooperative Baseline Player 1,Total Score,Score Player 0,Score Player 1,Gini,Max Possible Score,Reached Goal Player 0,Reached Goal Player 1,Total Trades Proposed,Total Trades Accepted,Total Trades Rejected,Total P4P Promises Kept,Total P4P Promises Broken,amount_received_by_0_from_trades,amount_received_by_1_from_trades,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_0,num_tiles_promised_to_receive_from_contract_1,points_for_completion_promised_to_0,points_for_completion_promised_to_1,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
DeepSeek_R1-DeepSeek_R1,4,ctx1_fog00_p4pfalse_contract_none,20250919_220845,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,9,65,65,65,0,65,0.5,130,False,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,4,ctx1_fog00_p4pfalse_contract_strict,20250919_221042,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,3.0,2,1,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,4,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_221920,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,8,65,65,70,70,0,0.5,130,True,False,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,4,ctx1_fog00_p4ptrue_contract_none,20250919_220612,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,10,65,65,120,55,65,0.04166666666666674,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,5,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_222854,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,7,65,65,130,80,50,0.11538461538461542,130,True,True,1,1,0,0,0,4,1,1,2,,0,0,10,10,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,5,ctx1_fog00_p4pfalse_contract_none,20250919_222405,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,8,65,65,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,5,ctx1_fog00_p4pfalse_contract_strict,20250919_222542,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,8,65,65,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,5,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_223252,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,5,ctx1_fog00_p4ptrue_contract_none,20250919_222234,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,8,65,65,65,0,65,0.5,130,False,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,6,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_224016,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,2,2,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,6,ctx1_fog00_p4pfalse_contract_none,20250919_223606,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,6,ctx1_fog00_p4pfalse_contract_strict,20250919_223707,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,6,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_224317,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,6,ctx1_fog00_p4ptrue_contract_none,20250919_223415,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,8,65,65,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,7,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_224923,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,7,ctx1_fog00_p4pfalse_contract_none,20250919_224552,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,8,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,7,ctx1_fog00_p4pfalse_contract_strict,20250919_224709,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,9.0,4,5,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,7,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_225259,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,7,ctx1_fog00_p4ptrue_contract_none,20250919_224439,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,8,65,65,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,8,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_225919,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,8,65,65,65,12,53,0.3153846153846154,130,False,True,1,0,1,0,0,0,0,1,2,,0,0,12,12,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,8,ctx1_fog00_p4pfalse_contract_none,20250919_225551,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,0,0,0,0.0,130,False,False,2,0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,8,ctx1_fog00_p4pfalse_contract_strict,20250919_225704,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,8,65,65,65,0,65,0.5,130,False,True,0,0,0,0,0,0,0,1,2,6.0,5,1,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,8,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_230127,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,5,65,65,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,8,ctx1_fog00_p4ptrue_contract_none,20250919_225431,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,5,65,65,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,9,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_230819,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,5,5,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,9,ctx1_fog00_p4pfalse_contract_none,20250919_230423,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,7,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,9,ctx1_fog00_p4pfalse_contract_strict,20250919_230508,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,1.0,1,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,9,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_231154,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,8,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,9,ctx1_fog00_p4ptrue_contract_none,20250919_230257,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,10,65,65,65,0,65,0.5,130,False,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,10,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_232448,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,8,65,65,70,67,3,0.4571428571428571,130,True,False,1,1,0,0,0,2,1,1,1,,0,0,3,3,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,10,ctx1_fog00_p4pfalse_contract_none,20250919_232035,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,10,ctx1_fog00_p4pfalse_contract_strict,20250919_232108,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,5.0,1,4,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,10,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_232948,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,10,ctx1_fog00_p4ptrue_contract_none,20250919_231830,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,8,65,65,65,0,65,0.5,130,False,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,11,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_233849,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,72,58,0.05384615384615388,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,15,8,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,11,ctx1_fog00_p4pfalse_contract_none,20250919_233410,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,5,65,65,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,11,ctx1_fog00_p4pfalse_contract_strict,20250919_233500,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,11,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_234135,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,11,ctx1_fog00_p4ptrue_contract_none,20250919_233242,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,12,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_234831,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,9,65,65,130,65,65,0.0,130,True,True,1,0,1,0,0,0,0,1,5,,0,0,2,2,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,12,ctx1_fog00_p4pfalse_contract_none,20250919_234440,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,12,ctx1_fog00_p4pfalse_contract_strict,20250919_234516,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,9,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,7.0,6,1,0,0,0,3,0,3,0
